Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
290,-0.695817814950708,0.581772528955849,2.37817954577937,0.0633959562524962,0.329118684252992,-0.449864544784381,1.26910390489031,-0.758362744547145,0.381712455967123,0.1170143102437,-0.611313802489067,-0.482482730146686,-0.778519615515756,-0.749911661528868,-0.170637258979772,-0.650813402136647,-0.19768757029699,-0.561825384034187,0.501290063259707,0.0670652132365892,-0.3279475547873,-0.36968260467414,-0.426986976965982,0.420169621710623,0.235207358277145,0.194956558531033,-0.708471173646603,-0.621218517466121,30.5,0
2796,0.978932997788939,-0.228805739832619,0.416861087694883,0.519130296466309,0.290742479939408,1.65246861889965,-0.454712660446719,0.616332929009778,0.208431790552071,-0.217255757423616,1.96631968103493,1.45607612651969,-0.345892933418776,0.280417672596686,0.196625438730946,-1.34285573094627,0.993372380804025,-2.14062317170927,-1.04482604009065,-0.230265251220749,-0.0552651926928578,0.103436895434424,0.119010644524397,-0.977450271143583,0.100032604483436,0.379261928463705,0.0419389781290884,-0.0101870887648147,19.05,0
1579,1.2530150530815,-0.0893880943879866,0.482482312980204,-0.252726594716107,-0.56279352365141,-0.505972438217311,-0.299949674636182,-0.0078635000986784,0.133214746170496,-0.0506528303102573,1.2063118852979,0.888803157333293,0.263156407516099,0.276165896116702,0.558477150847873,0.691394304249821,-0.742820290770836,0.164999971192637,0.438752014258059,-0.0221822453816847,-0.0987029893938103,-0.310881377342429,0.0375136835397249,0.0705465839431315,0.134669175538687,0.906137500388272,-0.0749839809782121,-0.0027495767436823,7.69,0
1470,1.07717633144028,0.288088375157782,1.39887041347541,2.80720136334926,-0.766720277146553,-0.128994266078845,-0.31708503632841,0.026005574420735,-0.130626304682196,0.492712800534944,-0.575730255071209,0.605315879141293,0.662689552668738,-0.450462873878821,-0.527847100355691,0.3185443828299,-0.27495106057166,-0.331301129296191,-1.00064006438819,-0.0881039018445855,0.109338086217206,0.485916761464212,-0.0785121315301374,0.753687902357944,0.506449113030046,0.125202537923395,0.0314123331275386,0.036220241546852,22.74,0
362,-0.692698818107399,0.291548412085799,1.57522762626918,-1.21940041216185,-0.302257479513764,0.670790163275082,0.333059412564653,0.153874719975505,1.19854123068295,-1.47388205637055,-1.39019437068829,-0.0218758187705562,-0.242528635734148,-0.273344546414673,1.32858230420074,-1.1600333528518,0.280766892451492,0.320173091142157,1.58853181014167,0.0233611802543158,0.128170493345427,0.679178967841555,-0.516104882975117,-0.869866017211945,0.643627800503926,-0.297472032110585,0.063828161493766,0.0429084356749396,79.0,0
1176,-1.36310761977303,0.608928815625821,1.62559767449789,1.61337439105993,-0.198816269947997,-0.36169823295249,0.237481738500166,0.507511166072636,-0.723620731427737,-0.668454270819042,-0.315638186863546,0.294820608188606,-0.463915477413185,0.479378283561243,0.294303001430892,-1.22587280901983,1.06780237134053,-0.739747723877577,0.603378286865405,0.151251582874577,0.107826401886981,0.111821243338603,-0.0825036680241295,0.62528230025094,0.409341058097124,-0.168436633336005,-0.0292645299624038,-0.0602598313386603,62.57,0
813,-4.06695183753138,-4.01666908711738,3.02887712499551,1.3116336165849,3.96697182816565,-2.34445705501413,-2.98798317993502,0.838260627057759,0.262656403150562,-0.442489364752171,1.08453744116892,1.42648652910637,0.0712294353188959,-0.101677589325435,-0.679649009135117,-0.0706735436810634,-0.262114522241062,0.129644706296666,-0.747846423887003,1.05446090209607,0.454786838947407,0.0815086200378518,0.606857009745064,0.198753773292171,0.492213132830533,-0.482152173576611,-0.0584257224006062,0.15898093727444,9.99,0
180,-0.782666195196938,1.01798650185743,1.50585132973181,0.920904617400178,0.758765089674519,0.392474820943775,1.35762532940353,-0.666453043131856,1.0711302644923,1.70269209897568,-0.812493033478365,-0.914154910170346,-1.23417795289475,-0.856785660686296,0.551040621871813,-1.40229016692791,0.0604324130370819,-0.547990244098793,0.858789261809606,0.66380654777803,-0.410456551985432,0.145970127094753,-0.248113198102527,-0.452120665293418,0.0142275439101859,-0.2819608732453,0.118371377001998,-0.508471448836063,23.63,0
1834,-0.680321737375427,0.392781925592697,1.48205169691321,0.115722270253026,0.234837718032926,-0.232061760827474,0.149939713432773,0.27201888367165,0.11112616146273,-0.214432204348768,0.238076521308311,0.168716602524423,-1.28912335560204,0.107218902235976,-1.20020569529301,-0.166160879370968,-0.205461698626131,0.364717778073,0.751173533351723,0.0889859293583622,0.0193627613590371,0.228317292790691,-0.178262813378035,0.0389571879774802,-0.149029583228028,0.369238527542181,0.337915666020261,0.190602658357557,1.69,0
3889,-1.04649544556241,0.264072848780916,3.52159876251719,1.40930912610476,-0.616022002826911,0.59674139188239,-0.515097818319996,0.454216804071931,1.92371161898649,-0.983192133900152,-1.03085147118026,-3.10102539778567,-0.0788510218460301,0.393962439676946,-3.13753088024811,0.202176072893985,0.88751645256072,-0.0544173615339988,-0.771813305975721,-0.180715296196134,-0.23859876234791,-0.257029576508886,-0.223217915287138,0.364549662245775,0.192796305330046,0.920143702160452,-0.0241205609396026,0.0589084162264795,15.87,0
457,-0.469790195539992,-0.0097234877681757,1.75907899377535,-0.0865062158051818,-0.508939660493299,0.757607214036278,0.256744325950361,0.208422032501846,0.414208247671206,-0.851158935701378,-1.04164473467123,0.629804462760451,1.0242269477281,-0.774699790740766,-0.011694152724194,-0.64946931590991,0.400604848953616,-0.713164890276541,1.08428939849652,0.367977335636358,-0.0303727445786765,0.0501214571474896,0.24868324376921,-0.373362041405965,-0.725709099800646,0.992874209455269,0.106657607088804,0.160211425071084,121.48,0
3574,-0.51210668652899,0.81212594067706,1.25956175020985,0.611116850847581,0.247040625103297,1.2981170337215,0.802375185866397,-0.203568085344416,0.0699654012135376,0.168364322780712,-1.49646428027876,-0.283679044792452,0.531166698970552,-0.547143419330084,1.00505648336193,-0.902711572746376,0.264625655842652,-0.448234518358571,2.25452848036517,0.1502877807416,-0.309066456662255,-0.498789555679873,-0.270084992438061,-1.26092298615687,-0.221802482786454,0.568474927603375,-0.390459002915229,-0.146788426328194,89.58,0
1158,1.1505594012871,0.217027972446969,0.503592961256675,1.06636250365982,-0.461524710074146,-0.74517435602332,0.0413218147770139,-0.0217681532225071,-0.132318079323162,0.175510325917322,1.38322162213423,0.544142147456735,-0.989829402227168,0.754240192822272,0.315133592009099,0.308993401333071,-0.560493609606457,0.206395800346845,-0.0630332784481397,-0.167924370916045,-0.111975361327404,-0.421642207162119,0.057031622972217,0.475330692247567,0.380088823850939,-0.580346500754131,0.0071380210614394,0.0184258807055327,17.79,0
3756,1.38002548137972,-0.719073966090144,-0.927477151643439,-1.60736824577977,1.44738492278612,3.27871926374671,-1.15573239807541,0.707490332721108,0.358808169440672,0.276874629262055,1.00967813879663,-3.17288342988113,1.87114324078253,1.41502977424551,0.261245512795413,1.53506176395355,0.446393654228004,-0.863570513823045,0.763058045106511,0.244533865141726,-0.271422078163075,-0.904084271543129,0.0715155410767049,0.920587491182765,0.352976806166673,-0.509558534046998,-0.0220156882283142,0.0173623057720275,53.0,0
2807,1.21758419438442,-0.188192196902298,0.0336244193909861,-0.976724067753261,-0.497704593184355,-0.832697941877273,-0.0785666831370404,0.0025207241536931,0.941648522482534,-0.76385057682268,1.75123019412316,0.82860622769298,-1.30267107795769,0.912133688087311,1.23219499775843,-0.75870936228143,-0.0119017542809784,0.0988788038955412,0.393046397952917,-0.227835295995204,0.121266076956457,0.439836373223572,-0.0862566941062696,0.214833373183344,0.633266211774731,-0.597460448580823,0.0453107650472029,0.0037106418626459,1.0,0
1431,-0.709932732495352,1.0799378404001,1.29392606844262,-0.324859073448084,0.231360118529925,0.0867087867652514,0.528211072352984,0.258411034709069,-0.410112334197067,0.121849529920228,1.20397270465493,0.488234623588311,-0.262503041934615,0.325578832055861,0.467942722245536,0.194400299225593,-0.482831172512137,-0.181959065396493,0.0413099080365178,0.197641425047718,-0.205038020990152,-0.471545447810211,-0.0283843248553531,-0.343168062635698,-0.208684519300712,0.109830152214803,0.387522075172783,0.160878956440346,12.97,0
1800,-0.864792765463323,0.886170594356751,1.56922254726606,1.18821204625277,0.269560976300574,0.235837206332771,0.603880051016101,-0.048395756392991,-0.0779523976076405,0.647597912830471,1.24072122222643,0.39625025084126,-1.08643043063785,0.0598264945679039,-0.342794359517762,-1.15551248209157,0.368514840100576,-0.205999308177599,0.9730040087294,0.0384655016575185,-0.0064937305246735,0.391874023912856,-0.0570576564346095,0.225744822334468,-0.205699436602188,-0.312077876973043,-0.138642842035863,-0.0039338088068941,5.71,0
3742,1.23373303423971,-0.687681151273224,0.277518064384685,-0.759175533576837,-0.48081884069131,0.28880469012041,-0.73927898508794,0.0450866334014409,0.302609831369083,0.331738159541454,1.93943238307198,-2.57383297888855,1.81718579578048,1.4859596171096,-0.295111362600792,1.3644652194237,0.682959173965582,-0.968402476765114,0.623782574206427,0.18296447686634,-0.175117534993846,-0.552846459504747,-0.0052396143079992,-0.893777141378423,0.183818688346295,-0.464044614454333,-0.0198021598585914,0.0074510749827644,85.46,0
218,1.20198934260699,-0.0344517882545193,0.696627869490866,0.956745643561854,-0.0058266672890607,1.09522318339875,-0.574523944595695,0.243435118211903,0.788418628660897,-0.283254225991837,-1.5999731874707,0.791997159817179,1.54768882122493,-0.670645288184267,0.390816285569817,0.132999511470274,-0.551379079106507,-0.213061505811163,-0.0525854072673907,-0.0310414988685037,-0.109658218198591,-0.0119037943007538,-0.166957785556255,-1.29505970109428,0.570792862080974,-0.29685433077585,0.0949552187697767,0.0240078867639802,12.99,0
1631,-4.00351227195108,2.99500728707958,-0.272386854646698,-0.802787745363251,-1.35723039265568,1.75492788206445,-2.49894519564372,-6.89323963628169,0.137123529016353,-0.473540763330637,0.710424034857531,1.94587851561187,-0.218622708780695,0.842741568229115,-1.42032332473847,0.0481782302855753,0.82796738166109,-0.417778930825595,-0.289070309835149,-2.21407496714313,7.60050028274325,-2.64802345187868,1.14693381603762,-0.0719480596994876,-0.0566085845542303,0.409097819939639,0.19663321979142,-0.0993808568125744,79.0,0
220,-0.592060069858075,0.785903888947481,2.80651730661522,2.93546590391699,-0.356682167459869,1.12756325631392,-0.225129742067021,0.514860853890394,-0.757540590786299,0.523215622092337,0.104104509680062,-0.253154438110683,-1.28838983206646,-0.0763371423079018,-0.644122612131742,-0.0588149256961845,0.172292235751828,0.69533360044059,1.66571303651576,0.134949471846852,-0.105160641074995,-0.216886668661211,-0.190513969140777,-0.033155553859052,-0.0014450372084322,0.200179302497384,0.109606225220445,0.0843410171054803,18.96,0
3667,1.26580021478024,0.511633940186837,0.288013711857704,1.1163935973923,0.252205309014378,-0.323080480507416,0.146479587870555,-0.325536747983873,1.11359996795804,-0.43443021510241,0.149267737532939,-1.56893132617897,3.69319738405629,1.34809838405494,0.142124059465164,0.302994307587501,-0.153700970690416,0.154329269364585,-0.27758167351401,-0.0044855329013361,-0.228544451680105,-0.323504479428642,-0.148075030776962,-0.483488580823271,0.687883190034936,-0.432903779083581,0.0038683018649651,0.0173921255474355,19.99,0
4224,-0.942458457488065,1.17557128745216,1.91216146342924,-0.628498463105239,0.553449388393019,-0.929588908093908,1.52260809212779,-1.01312805661482,2.19404393778894,0.89799874416108,0.785833511012198,-3.08811972916411,1.18068170078918,0.552359236622427,-0.140874332386525,-0.001014693798432,-0.342364145016139,-0.12279772539739,-1.00677051669318,0.598856962489488,-0.490671658384372,-0.195290974944585,-0.226444954811208,0.330850133408112,-0.163697847989148,0.0824281727309786,-0.0736800261228624,-0.481013299803203,19.99,0
3068,-0.706564509355561,0.789874072310036,1.67802561353144,-0.205586589967654,0.720994847678756,1.03028504201501,0.681217985988638,0.203203280142459,-0.32277318424268,-0.213257188241139,1.06701201230524,0.69376724331832,0.550378259801188,-0.0955872834028148,1.88477983101439,-1.27987383813556,0.777606794160789,-2.51751455040261,-1.65894610264212,0.053510514634306,-0.114716563725515,0.0385905085313926,0.119297974344302,-0.635974787338178,-0.564410525712972,0.136563983207144,0.0532171451602534,-0.115430537827431,28.58,0
593,1.28578408457805,-0.204800181788683,-0.912386535091836,-0.342584213540659,1.88154749297588,3.60881453066361,-0.704128946901396,0.908009029296099,0.409535791001752,-0.144919284896399,-0.434718241799483,0.282398098497617,-0.14103390278099,0.0371511864041974,0.0559597695641921,0.142997743094697,-0.498530318902751,-0.272597674071618,0.595132928271787,-0.0064306315724357,-0.35517365046003,-1.00088978337378,0.0457474262309161,1.01816465134931,0.495726721911363,0.196642783157174,-0.0126369837079024,0.0095010508115189,2.69,0
353,0.150998913806338,-3.00211987419831,0.82430140640899,0.231721086027853,-2.62141526328587,0.128843083189467,-0.755233268800306,0.0959555802805319,0.638218705992502,0.0964622967819154,-1.22141951665696,-0.993401341119407,-1.33191143183896,-0.753668679797075,-0.565549541628519,0.934498499034863,0.805874339477824,-0.950142236402365,0.640846633873548,1.18005022508959,0.521718970227453,0.320296979070999,-0.591253399043825,0.447557232684461,0.164080410056999,-0.13189690197906,-0.0475469262201371,0.130266352106232,611.76,0
550,1.10184434022317,-0.174472898560733,0.446908390724061,0.899498557806187,-0.666439737661087,-0.697083995797693,0.0304182044835332,-0.121759540772403,0.539945357134368,-0.208769170365102,-0.760369818020987,0.182288668424924,-0.575758309114473,0.0552516810846238,-0.141388856493258,-0.246409638204073,0.0637330921236686,-0.630633422459987,0.202623888073385,-0.017777789559358,-0.197924946370959,-0.567183454205886,-0.0401944080568397,0.412944090310725,0.411435307568525,0.263744301752878,-0.0387034534996127,0.0234685442744507,74.22,0
3048,-0.302520690013682,0.447473606170949,-0.495757487926775,-3.21479928170564,2.70504105264306,2.76243958474878,0.593846555077562,0.556451025514572,0.697719595505647,-1.09018090617913,-0.111087964243309,0.0626523474576219,-0.238457031495562,0.215738138536011,1.06935589341597,-0.255230524748655,-1.07208498526811,0.485110431510628,0.271314885172261,0.156089011075005,0.0073428026657956,0.250885695089417,-0.331599689403957,1.00995227965779,0.233730179901549,-0.824470557380348,0.241305212556617,-0.0203586378568534,1.0,0
363,-1.0286989631437,0.910514553316548,1.91518004501525,2.46938359868018,-0.0083750819742973,0.59758412370364,0.251531228603661,-0.331730263946744,-0.0956393317927111,1.34874966998555,-1.12612638945112,-0.0564294123451975,1.14153155402892,-0.98467417785685,0.40977550607515,0.291836915255607,-0.648131542129128,0.337318998571304,0.242735755957035,-0.186372667862838,0.204877769595895,0.948673719851676,-0.0147936556890218,-0.0648690204736387,-0.88231657656515,0.0221263660867033,-0.673107707045841,0.0857844065168595,37.92,0
2099,-0.643533440275652,0.856521144145192,1.10857808112305,-2.06488743428003,0.157107641124442,-1.23486339402174,1.09878935635553,-0.318145130616249,0.986644674927381,-0.889114139987788,0.206023039045715,0.462584445382623,-0.225970635322943,0.0440023348987267,1.11842323454866,-0.993410438755444,-0.185892236744644,-0.537323487106288,-0.613839166695539,0.122714634384723,0.0813071089538455,0.712932467272377,-0.215116653168094,0.403584187957732,0.0104304296433115,-0.825729074510412,0.361077244635585,0.0464237534749581,1.0,0
23,1.05938711501788,-0.175319186719244,1.26612964251002,1.18610995469348,-0.786001752758539,0.578435276462307,-0.767084276374229,0.401046149117525,0.699499675903727,-0.0647375556773487,1.04829248789913,1.00561836488785,-0.542001579163132,-0.0399145024672579,-0.218683247678604,0.0044756821990387,-0.193554038650394,0.0423879619548074,-0.277833720535009,-0.178023367448801,0.0136762939208399,0.213733610123234,0.0144618494665875,0.0029508599154224,0.294638014829328,-0.395069505138473,0.081461117248889,0.0242203485620962,12.99,0
121,-0.868565326449855,0.684978078336131,2.01374517722389,0.126390269388944,-0.493158040741219,-0.320478035868701,0.373577105289613,-0.0805006747415107,0.900231125485379,0.194338065334858,-0.996343567889207,-0.566134913546227,-1.13535696044001,-0.553999201196245,0.0162218971855427,-0.205851131306454,-0.163264125773231,0.078448029700309,0.0778381058800572,0.177090195630808,0.0272733891751579,0.573843061980698,-0.252014324955668,0.431533377802805,-0.137521043774398,0.423220586941,0.180521110937721,0.0444043115809273,29.99,0
1382,1.23252030002253,-0.576552595018943,0.650583108319498,-1.75898602827878,-1.34521550122191,-1.27938367592264,-0.381415722027025,-0.22066141661514,2.29659638981616,-1.69743678279842,0.0140009552706604,1.70963784393053,0.911825696703345,-0.363887495022269,0.95765657830316,-1.34882631894794,0.271069803971452,-0.0314353358482952,1.07244378545721,-0.0181522075151226,0.154317471123108,0.847685214284509,-0.19319538259495,0.820843519297546,0.805782037621024,-0.623072812473864,0.10074702412342,0.0340213730080944,22.74,0
3882,-0.951583797769771,0.460999834542457,2.15122465726516,0.22266644296187,0.194124953593417,-1.16052623920342,0.523569219010893,-0.152893194628516,1.11566523159306,-1.24695722575012,0.541086577503991,-2.05166015383769,1.56103521940361,1.25016257408072,-1.59761172394408,-0.352141821445332,0.731843182400257,-0.507823753218825,-0.659504492283572,-0.0141665021796888,-0.211436456515682,-0.420535123880568,0.0215103653236194,0.890366388119512,0.0151929521491069,0.0530951112044168,-0.0023608260898849,0.107919493109688,30.94,0
55,-0.773450000458189,0.85311249436819,0.818253541761677,-0.236070161217933,0.803462538724049,-1.43872833170719,0.799479364773059,-0.0079889996292541,-0.761089558526749,-1.04446403350044,1.50413489421274,-0.291634167856543,-1.61543302342075,-0.665286835592656,-0.292983045822984,0.803106054187593,0.462149366883927,0.83464109457954,-0.65179683321786,-0.10085848950269,0.0353615493510926,-0.116890316122963,-0.178926346760491,0.400155137444786,-0.0262306839064335,0.16515568350303,0.027761800392197,0.132979788496602,0.76,0
580,1.26703028847134,-0.0711135415913203,0.0376804890402859,0.512683226467184,0.242391583494431,0.70521247710208,-0.226581594274715,0.109482807445785,0.657564536603361,-0.276917772106358,-1.73161502874299,0.353942245666819,0.640629838486909,-0.35472637792995,-0.0752359373015062,-0.241936025761641,-0.178459085604682,-0.616666830880112,0.352149890363865,-0.0669899399860147,-0.16446813639396,-0.177225222821724,-0.222918292658277,-1.24550475514943,0.678360338435383,0.525059337692514,0.0029204671086309,-0.003333233448253,12.36,0
285,-0.931805001457903,1.52773726003966,0.818889180953467,0.0569902150162154,-0.319929644170087,-1.05473646755652,0.358789744957514,0.35407266962061,-0.392589551415122,-0.432677089907912,-0.311277877412686,0.16612034436466,0.321497602044543,-0.210513992905578,0.85717693466675,0.479781685444804,0.159892511982786,-0.133632195778885,-0.127680212499146,0.143479693628748,-0.249969035646293,-0.713790731887195,0.0446335043025333,0.334422677305381,-0.0814127929621052,0.0782150652734625,0.231701026865282,0.0909196779401412,8.99,0
2663,-3.30274221419473,1.81326377729196,2.44007872364099,3.58137765061521,-2.11659918277807,1.98272001304236,-3.35677610706336,-4.38328393370655,0.10572341127904,-0.0466032772308612,-1.26633632843671,1.21203965544733,0.144572304713791,-0.545645412833211,-1.29423425977801,-0.411950594990345,1.27502810664828,0.0813506565482032,0.73990916793412,1.35794835414593,-2.46359781880256,1.76477973845069,-0.0259782948309468,0.992457164601863,0.013968393260078,0.399969858354507,-0.340543267826582,-0.495285493699662,18.96,0
1738,0.697853078593629,-1.10785926746799,-0.435355984758983,0.317703727442727,1.15879668026004,4.08331663254658,-0.963896238774048,1.03075082598709,0.489497185131917,-0.0763178858362215,-0.270725711963142,0.0411819033674048,0.289841807679311,0.0041877463259497,1.70887484039245,1.14477178964142,-1.26129887733992,1.07691458835957,-0.542951608085923,0.563402652755343,0.358281863444357,0.345812641927671,-0.340220099698397,1.02678015282687,0.429636008678285,-0.249761675944094,0.0284512396996428,0.0834751332510641,274.9,0
3762,1.07052930108282,-0.863394716697814,0.649501159805347,-0.315304925277581,-1.22229712319628,-0.681485620895288,-0.575024774651212,-0.150730137370628,0.582306231293638,0.15172917078978,1.15184375602716,-3.25549499458544,1.00635478756343,1.51324664859514,0.407419173739836,0.874049930952483,1.39446214097157,-1.73934008662112,-0.115732595308183,0.221274208887908,-0.120174375548738,-0.545959006190135,0.101945847211505,0.31158029700757,0.0129108594122326,-0.523203067942548,-0.0313671967785813,0.0391643868619197,149.97,0
3123,-0.0061702292377586,-2.42865984711995,-0.422698799225241,0.219262057238948,-1.24085130158725,-0.0708230514305356,0.572864818290531,-0.169447661452284,-1.50259066042233,0.538990085849876,1.55546246889764,0.887273273549791,0.506656174823836,0.608405024658719,0.405334142415802,-1.29854951290115,-0.0328520787799434,0.61701047565924,-0.945735410350302,0.853068570878737,-0.375352735641274,-2.20535239487629,-0.231532827270225,-0.028084314507195,-0.384013098440041,-0.0814526863174251,-0.139365974423548,0.125646156595076,679.0,0
3896,-0.7270330175184,0.0855603886675792,2.41508381505483,1.24555566520444,-0.229984586235743,2.41287044475861,-0.684874124491704,0.753039071877316,2.12030459629329,-0.893502181992836,0.715118289981882,-2.27784108106136,1.11305663498996,0.935556679679819,0.679586389510891,-1.41322839938101,1.871119439179,-0.982984474411514,-1.35824577844062,-0.220502533257709,0.305117364427524,1.51774496570344,0.15399495797262,-1.00543234551543,-1.07744134499787,-0.161577991176963,0.217884071004226,0.208130407887988,80.14,0
